FaixaInicial	FaixaFinal	Quantidade
225380254	225390253	10000
225390254	225400253	10000
225400254	225410253	10000
225410254	225420253	10000
225420254	225430253	10000
225430254	225440253	10000
225440254	225450253	10000
225450254	225460253	10000
225460254	225470253	10000
225470254	225480253	10000
225480254	225490253	10000
225490254	225500253	10000
225500254	225510253	10000
225510254	225520253	10000
225520254	225530253	10000
225530254	225540253	10000
225540254	225550253	10000
225550254	225560253	10000
225560254	225570253	10000
225570254	225580253	10000
225580254	225590253	10000
225590254	225600253	10000
225600254	225610253	10000
225610254	225620253	10000
225620254	225630253	10000
225630254	225640253	10000
225640254	225650253	10000
225650254	225660253	10000
225660254	225670253	10000
225670254	225680253	10000
225680254	225690253	10000
225690254	225700253	10000
225700254	225710253	10000
225710254	225720253	10000
225720254	225730253	10000
225730254	225740253	10000
225740254	225750253	10000
225750254	225760253	10000
225760254	225770253	10000
225770254	225780253	10000
225780254	225790253	10000
225790254	225800253	10000
225800254	225810253	10000
225810254	225820253	10000
225820254	225830253	10000
225830254	225840253	10000
225840254	225850253	10000
225850254	225860253	10000
225860254	225870253	10000
225870254	225880253	10000
225880254	225890253	10000
225890254	225900253	10000
225900254	225910253	10000
225910254	225920253	10000
225920254	225930253	10000
225930254	225940253	10000
225940254	225950253	10000
225950254	225960253	10000
225960254	225970253	10000
225970254	225980253	10000
225980254	225990253	10000
225990254	226000253	10000
226000254	226010253	10000
226010254	226020253	10000
226020254	226030253	10000
226030254	226040253	10000
226040254	226050253	10000
226050254	226060253	10000
226060254	226070253	10000
226070254	226080253	10000
226080254	226090253	10000
226090254	226100253	10000
226100254	226110253	10000
226110254	226120253	10000
226120254	226130253	10000
226130254	226140253	10000
226140254	226150253	10000
226150254	226160253	10000
226160254	226170253	10000
226170254	226180253	10000
226180254	226190253	10000
226190254	226200253	10000
226200254	226210253	10000
226210254	226220253	10000
226220254	226230253	10000
226230254	226240253	10000
226240254	226250253	10000
226250254	226260253	10000
226260254	226270253	10000
226270254	226280253	10000
226280254	226290253	10000
226290254	226300253	10000
226300254	226310253	10000
226310254	226320253	10000
226320254	226330253	10000
226330254	226340253	10000
226340254	226350253	10000
226350254	226360253	10000
226360254	226370253	10000
226370254	226380253	10000
226380254	226390253	10000
226390254	226400253	10000
226400254	226410253	10000
226410254	226420253	10000
226420254	226430253	10000
226430254	226440253	10000
226440254	226450253	10000
226450254	226460253	10000
226460254	226470253	10000
226470254	226480253	10000
226480254	226490253	10000
226490254	226500253	10000
226500254	226510253	10000
226510254	226520253	10000
226520254	226530253	10000
226530254	226540253	10000
226540254	226550253	10000
226550254	226560253	10000
226560254	226570253	10000
226570254	226580253	10000
226580254	226590253	10000
226590254	226600253	10000
226600254	226610253	10000
226610254	226620253	10000
226620254	226630253	10000
226630254	226640253	10000
226640254	226650253	10000
226650254	226660253	10000
226660254	226670253	10000
226670254	226680253	10000
226680254	226690253	10000
226690254	226700253	10000
226700254	226710253	10000
226710254	226720253	10000
226720254	226730253	10000
226730254	226740253	10000
226740254	226750253	10000
226750254	226760253	10000
226760254	226770253	10000
226770254	226780253	10000
226780254	226790253	10000
226790254	226800253	10000
226800254	226810253	10000
226810254	226820253	10000
226820254	226830253	10000
226830254	226840253	10000
226840254	226850253	10000
226850254	226860253	10000
226860254	226870253	10000
226870254	226880253	10000
226880254	226890253	10000
226890254	226900253	10000
226900254	226910253	10000
226910254	226920253	10000
226920254	226930253	10000
226930254	226940253	10000
226940254	226950253	10000
226950254	226960253	10000
226960254	226970253	10000
226970254	226980253	10000
226980254	226990253	10000
226990254	227000253	10000
227000254	227010253	10000
227010254	227020253	10000
227020254	227030253	10000
227030254	227040253	10000
227040254	227050253	10000
227050254	227060253	10000
227060254	227070253	10000
227070254	227080253	10000
227080254	227090253	10000
227090254	227100253	10000
227100254	227110253	10000
227110254	227120253	10000
227120254	227130253	10000
227130254	227140253	10000
227140254	227150253	10000
227150254	227160253	10000
227160254	227170253	10000
227170254	227180253	10000
227180254	227190253	10000
227190254	227200253	10000
227200254	227210253	10000
227210254	227220253	10000
227220254	227230253	10000
227230254	227240253	10000
227240254	227250253	10000
227250254	227260253	10000
227260254	227270253	10000
227270254	227280253	10000
227280254	227290253	10000
227290254	227300253	10000
227300254	227310253	10000
227310254	227320253	10000
227320254	227330253	10000
227330254	227340253	10000
227340254	227350253	10000
227350254	227360253	10000
227360254	227370253	10000
227370254	227380253	10000
227380254	227390253	10000
227390254	227400253	10000
227400254	227410253	10000
227410254	227420253	10000
227420254	227430253	10000
227430254	227440253	10000
227440254	227450253	10000
227450254	227460253	10000
227460254	227470253	10000
227470254	227480253	10000
227480254	227490253	10000
227490254	227500253	10000
227500254	227510253	10000
227510254	227520253	10000
227520254	227530253	10000
227530254	227540253	10000
227540254	227550253	10000
227550254	227560253	10000
227560254	227570253	10000
227570254	227580253	10000
227580254	227590253	10000
227590254	227600253	10000
227600254	227610253	10000
227610254	227620253	10000
227620254	227630253	10000
227630254	227640253	10000
227640254	227650253	10000
227650254	227660253	10000
227660254	227670253	10000
227670254	227680253	10000
227680254	227690253	10000
227690254	227700253	10000
227700254	227710253	10000
227710254	227720253	10000
227720254	227730253	10000
227730254	227740253	10000
227740254	227750253	10000
227750254	227760253	10000
227760254	227770253	10000
227770254	227780253	10000
227780254	227790253	10000
227790254	227800253	10000
227800254	227810253	10000
227810254	227820253	10000
227820254	227830253	10000
227830254	227840253	10000
227840254	227850253	10000
227850254	227860253	10000
227860254	227870253	10000
227870254	227880253	10000
227880254	227890253	10000
227890254	227900253	10000
227900254	227910253	10000
227910254	227920253	10000
227920254	227930253	10000
227930254	227940253	10000
227940254	227950253	10000
227950254	227960253	10000
227960254	227970253	10000
227970254	227980253	10000
227980254	227990253	10000
227990254	228000253	10000
228000254	228010253	10000
228010254	228020253	10000
228020254	228030253	10000
228030254	228040253	10000
228040254	228050253	10000
228050254	228060253	10000
228060254	228070253	10000
228070254	228080253	10000
228080254	228090253	10000
228090254	228100253	10000
228100254	228110253	10000
228110254	228120253	10000
228120254	228130253	10000
228130254	228140253	10000
228140254	228150253	10000
228150254	228160253	10000
228160254	228170253	10000
228170254	228180253	10000
228180254	228190253	10000
228190254	228200253	10000
228200254	228210253	10000
228210254	228220253	10000
228220254	228230253	10000
228230254	228240253	10000
228240254	228250253	10000
228250254	228260253	10000
228260254	228270253	10000
228270254	228280253	10000
228280254	228290253	10000
228290254	228300253	10000
228300254	228310253	10000
228310254	228320253	10000
228320254	228330253	10000
228330254	228340253	10000
228340254	228350253	10000
228350254	228360253	10000
228360254	228370253	10000
228370254	228380253	10000
228380254	228390253	10000
228390254	228400253	10000
228400254	228410253	10000
228410254	228420253	10000
228420254	228430253	10000
228430254	228440253	10000
228440254	228450253	10000
228450254	228460253	10000
228460254	228470253	10000
228470254	228480253	10000
228480254	228490253	10000
228490254	228500253	10000
228500254	228510253	10000
228510254	228520253	10000
228520254	228530253	10000
228530254	228540253	10000
228540254	228550253	10000
228550254	228560253	10000
228560254	228570253	10000
228570254	228580253	10000
228580254	228590253	10000
228590254	228600253	10000
228600254	228610253	10000
228610254	228620253	10000
228620254	228630253	10000
228630254	228640253	10000
228640254	228650253	10000
228650254	228660253	10000
228660254	228670253	10000
228670254	228680253	10000
228680254	228690253	10000
228690254	228700253	10000
228700254	228710253	10000
228710254	228720253	10000
228720254	228730253	10000
228730254	228740253	10000
228740254	228750253	10000
228750254	228760253	10000
228760254	228770253	10000
228770254	228780253	10000
228780254	228790253	10000
228790254	228800253	10000
228800254	228810253	10000
228810254	228820253	10000
228820254	228830253	10000
228830254	228840253	10000
228840254	228850253	10000
228850254	228860253	10000
228860254	228870253	10000
228870254	228880253	10000
228880254	228890253	10000
228890254	228900253	10000
228900254	228910253	10000
228910254	228920253	10000
228920254	228930253	10000
228930254	228940253	10000
228940254	228950253	10000
228950254	228960253	10000
228960254	228970253	10000
228970254	228980253	10000
228980254	228990253	10000
228990254	229000253	10000
229000254	229010253	10000
229010254	229020253	10000
229020254	229030253	10000
229030254	229040253	10000
229040254	229050253	10000
229050254	229060253	10000
229060254	229070253	10000
229070254	229080253	10000
229080254	229090253	10000
229090254	229100253	10000
229100254	229110253	10000
229110254	229120253	10000
229120254	229130253	10000
229130254	229140253	10000
229140254	229150253	10000
229150254	229160253	10000
229160254	229170253	10000
229170254	229180253	10000
229180254	229190253	10000
229190254	229200253	10000
229200254	229210253	10000
229210254	229220253	10000
229220254	229230253	10000
229230254	229240253	10000
229240254	229250253	10000
229250254	229260253	10000
229260254	229270253	10000
229270254	229280253	10000
229280254	229290253	10000
229290254	229300253	10000
229300254	229310253	10000
229310254	229320253	10000
229320254	229330253	10000
229330254	229340253	10000
229340254	229350253	10000
229350254	229360253	10000
229360254	229370253	10000
229370254	229380253	10000
229380254	229390253	10000
229390254	229400253	10000
229400254	229410253	10000
229410254	229420253	10000
229420254	229430253	10000
229430254	229440253	10000
229440254	229450253	10000
229450254	229460253	10000
229460254	229470253	10000
229470254	229480253	10000
229480254	229490253	10000
229490254	229500253	10000
229500254	229510253	10000
229510254	229520253	10000
229520254	229530253	10000
229530254	229540253	10000
229540254	229550253	10000
229550254	229560253	10000
229560254	229570253	10000
229570254	229580253	10000
229580254	229590253	10000
229590254	229600253	10000
229600254	229610253	10000
229610254	229620253	10000
229620254	229630253	10000
229630254	229640253	10000
229640254	229650253	10000
229650254	229660253	10000
229660254	229670253	10000
229670254	229680253	10000
229680254	229690253	10000
229690254	229700253	10000
229700254	229710253	10000
229710254	229720253	10000
229720254	229730253	10000
229730254	229740253	10000
229740254	229750253	10000
229750254	229760253	10000
229760254	229770253	10000
229770254	229780253	10000
229780254	229790253	10000
229790254	229800253	10000
229800254	229810253	10000
229810254	229820253	10000
229820254	229830253	10000
229830254	229840253	10000
229840254	229850253	10000
229850254	229860253	10000
229860254	229870253	10000
229870254	229880253	10000
229880254	229890253	10000
229890254	229900253	10000
229900254	229910253	10000
229910254	229920253	10000
229920254	229930253	10000
229930254	229940253	10000
229940254	229950253	10000
229950254	229960253	10000
229960254	229970253	10000
229970254	229980253	10000
229980254	229990253	10000
229990254	230000253	10000
230000254	230010253	10000
230010254	230020253	10000
230020254	230030253	10000
230030254	230040253	10000
230040254	230050253	10000
230050254	230060253	10000
230060254	230070253	10000
230070254	230080253	10000
230080254	230090253	10000
230090254	230100253	10000
230100254	230110253	10000
230110254	230120253	10000
230120254	230130253	10000
230130254	230140253	10000
230140254	230150253	10000
230150254	230160253	10000
230160254	230170253	10000
230170254	230180253	10000
230180254	230190253	10000
230190254	230200253	10000
230200254	230210253	10000
230210254	230220253	10000
230220254	230230253	10000
230230254	230240253	10000
230240254	230250253	10000
230250254	230260253	10000
230260254	230270253	10000
230270254	230280253	10000
230280254	230290253	10000
230290254	230300253	10000
230300254	230310253	10000
230310254	230320253	10000
230320254	230330253	10000
230330254	230340253	10000
230340254	230350253	10000
230350254	230360253	10000
230360254	230370253	10000
230370254	230380253	10000
230380254	230390253	10000
230390254	230400253	10000
230400254	230410253	10000
230410254	230420253	10000
230420254	230430253	10000
230430254	230440253	10000
230440254	230450253	10000
230450254	230460253	10000
230460254	230470253	10000
230470254	230480253	10000
230480254	230490253	10000
230490254	230500253	10000
230500254	230510253	10000
230510254	230520253	10000
230520254	230530253	10000
230530254	230540253	10000
230540254	230550253	10000
230550254	230560253	10000
230560254	230570253	10000
230570254	230580253	10000
230580254	230590253	10000
230590254	230600253	10000
230600254	230610253	10000
230610254	230620253	10000
230620254	230630253	10000
230630254	230640253	10000
230640254	230650253	10000
230650254	230660253	10000
230660254	230670253	10000
230670254	230680253	10000
230680254	230690253	10000
230690254	230700253	10000
230700254	230710253	10000
230710254	230720253	10000
230720254	230730253	10000
230730254	230740253	10000
230740254	230750253	10000
230750254	230760253	10000
230760254	230770253	10000
230770254	230780253	10000
230780254	230790253	10000
230790254	230800253	10000
230800254	230810253	10000
230810254	230820253	10000
230820254	230830253	10000
230830254	230840253	10000
230840254	230850253	10000
230850254	230860253	10000
230860254	230870253	10000
230870254	230880253	10000
230880254	230890253	10000
230890254	230900253	10000
230900254	230910253	10000
230910254	230920253	10000
230920254	230930253	10000
230930254	230940253	10000
230940254	230950253	10000
230950254	230960253	10000
230960254	230970253	10000
230970254	230980253	10000
230980254	230990253	10000
230990254	231000253	10000
231000254	231010253	10000
231010254	231020253	10000
231020254	231030253	10000
231030254	231040253	10000
231040254	231050253	10000
231050254	231060253	10000
231060254	231070253	10000
231070254	231080253	10000
231080254	231090253	10000
231090254	231100253	10000
231100254	231110253	10000
231110254	231120253	10000
231120254	231130253	10000
231130254	231140253	10000
231140254	231150253	10000
231150254	231160253	10000
231160254	231170253	10000
231170254	231180253	10000
231180254	231190253	10000
231190254	231200253	10000
231200254	231210253	10000
231210254	231220253	10000
231220254	231230253	10000
231230254	231240253	10000
231240254	231250253	10000
231250254	231260253	10000
231260254	231270253	10000
231270254	231280253	10000
231280254	231290253	10000
231290254	231300253	10000
231300254	231310253	10000
231310254	231320253	10000
231320254	231330253	10000
231330254	231340253	10000
231340254	231350253	10000
231350254	231360253	10000
231360254	231370253	10000
231370254	231380253	10000
231380254	231390253	10000
231390254	231400253	10000
231400254	231410253	10000
231410254	231420253	10000
231420254	231430253	10000
231430254	231440253	10000
231440254	231450253	10000
231450254	231460253	10000
231460254	231470253	10000
231470254	231480253	10000
231480254	231490253	10000
231490254	231500253	10000
231500254	231510253	10000
231510254	231520253	10000
231520254	231530253	10000
231530254	231540253	10000
231540254	231550253	10000
231550254	231560253	10000
231560254	231570253	10000
231570254	231580253	10000
231580254	231590253	10000
231590254	231600253	10000
231600254	231610253	10000
231610254	231620253	10000
231620254	231630253	10000
231630254	231640253	10000
231640254	231650253	10000
231650254	231660253	10000
231660254	231670253	10000
231670254	231680253	10000
231680254	231690253	10000
231690254	231700253	10000
231700254	231710253	10000
231710254	231720253	10000
231720254	231730253	10000
231730254	231740253	10000
231740254	231750253	10000
231750254	231760253	10000
231760254	231770253	10000
231770254	231780253	10000
231780254	231790253	10000
231790254	231800253	10000
231800254	231810253	10000
231810254	231820253	10000
231820254	231830253	10000
231830254	231840253	10000
231840254	231850253	10000
231850254	231860253	10000
231860254	231870253	10000
231870254	231880253	10000
231880254	231890253	10000
231890254	231900253	10000
231900254	231910253	10000
231910254	231920253	10000
231920254	231930253	10000
231930254	231940253	10000
231940254	231950253	10000
231950254	231960253	10000
231960254	231970253	10000
231970254	231980253	10000
231980254	231990253	10000
231990254	232000253	10000
232000254	232010253	10000
232010254	232020253	10000
232020254	232030253	10000
232030254	232040253	10000
232040254	232050253	10000
232050254	232060253	10000
232060254	232070253	10000
232070254	232080253	10000
232080254	232090253	10000
232090254	232100253	10000
232100254	232110253	10000
232110254	232120253	10000
232120254	232130253	10000
232130254	232140253	10000
232140254	232150253	10000
232150254	232160253	10000
232160254	232170253	10000
232170254	232180253	10000
232180254	232190253	10000
232190254	232200253	10000
232200254	232210253	10000
232210254	232220253	10000
232220254	232230253	10000
232230254	232240253	10000
232240254	232250253	10000
232250254	232260253	10000
232260254	232270253	10000
232270254	232280253	10000
232280254	232290253	10000
232290254	232300253	10000
232300254	232310253	10000
232310254	232320253	10000
232320254	232330253	10000
232330254	232340253	10000
232340254	232350253	10000
232350254	232360253	10000
232360254	232370253	10000
232370254	232380253	10000
232380254	232390253	10000
232390254	232400253	10000
232400254	232410253	10000
232410254	232420253	10000
232420254	232430253	10000
232430254	232440253	10000
232440254	232450253	10000
232450254	232460253	10000
232460254	232470253	10000
232470254	232480253	10000
232480254	232490253	10000
232490254	232500253	10000
232500254	232510253	10000
232510254	232520253	10000
232520254	232530253	10000
232530254	232540253	10000
232540254	232550253	10000
232550254	232560253	10000
232560254	232570253	10000
232570254	232580253	10000
232580254	232590253	10000
232590254	232600253	10000
232600254	232610253	10000
232610254	232620253	10000
232620254	232630253	10000
232630254	232640253	10000
232640254	232650253	10000
232650254	232660253	10000
232660254	232670253	10000
232670254	232680253	10000
232680254	232690253	10000
232690254	232700253	10000
232700254	232710253	10000
232710254	232720253	10000
232720254	232730253	10000
232730254	232740253	10000
232740254	232750253	10000
232750254	232760253	10000
232760254	232770253	10000
232770254	232780253	10000
232780254	232790253	10000
232790254	232800253	10000
232800254	232810253	10000
232810254	232820253	10000
232820254	232830253	10000
232830254	232840253	10000
232840254	232850253	10000
232850254	232860253	10000
232860254	232870253	10000
232870254	232880253	10000
232880254	232890253	10000
232890254	232900253	10000
232900254	232910253	10000
232910254	232920253	10000
232920254	232930253	10000
232930254	232940253	10000
232940254	232950253	10000
232950254	232960253	10000
232960254	232970253	10000
232970254	232980253	10000
232980254	232990253	10000
232990254	233000253	10000
233000254	233010253	10000
233010254	233020253	10000
233020254	233030253	10000
233030254	233040253	10000
233040254	233050253	10000
233050254	233060253	10000
233060254	233070253	10000
233070254	233080253	10000
233080254	233090253	10000
233090254	233100253	10000
233100254	233110253	10000
233110254	233120253	10000
233120254	233130253	10000
233130254	233140253	10000
233140254	233150253	10000
233150254	233160253	10000
233160254	233170253	10000
233170254	233180253	10000
233180254	233190253	10000
233190254	233200253	10000
233200254	233210253	10000
233210254	233220253	10000
233220254	233230253	10000
233230254	233240253	10000
233240254	233250253	10000
233250254	233260253	10000
233260254	233270253	10000
233270254	233280253	10000
233280254	233290253	10000
233290254	233300253	10000
233300254	233310253	10000
233310254	233320253	10000
233320254	233330253	10000
233330254	233340253	10000
233340254	233350253	10000
233350254	233360253	10000
233360254	233370253	10000
233370254	233380253	10000
233380254	233390253	10000
233390254	233400253	10000
233400254	233410253	10000
233410254	233420253	10000
233420254	233430253	10000
233430254	233440253	10000
233440254	233450253	10000
233450254	233460253	10000
233460254	233470253	10000
233470254	233480253	10000
233480254	233490253	10000
233490254	233500253	10000
233500254	233510253	10000
233510254	233520253	10000
233520254	233530253	10000
233530254	233540253	10000
233540254	233550253	10000
233550254	233560253	10000
233560254	233570253	10000
233570254	233580253	10000
233580254	233590253	10000
233590254	233600253	10000
233600254	233610253	10000
233610254	233620253	10000
233620254	233630253	10000
233630254	233640253	10000
233640254	233650253	10000
233650254	233660253	10000
233660254	233670253	10000
233670254	233680253	10000
233680254	233690253	10000
233690254	233700253	10000
233700254	233710253	10000
233710254	233720253	10000
233720254	233730253	10000
233730254	233740253	10000
233740254	233750253	10000
233750254	233760253	10000
233760254	233770253	10000
233770254	233780253	10000
233780254	233790253	10000
233790254	233800253	10000
233800254	233810253	10000
233810254	233820253	10000
233820254	233830253	10000
233830254	233840253	10000
233840254	233850253	10000
233850254	233860253	10000
233860254	233870253	10000
233870254	233880253	10000
233880254	233890253	10000
233890254	233900253	10000
233900254	233910253	10000
233910254	233920253	10000
233920254	233930253	10000
233930254	233940253	10000
233940254	233950253	10000
233950254	233960253	10000
233960254	233970253	10000
233970254	233980253	10000
233980254	233990253	10000
233990254	234000253	10000
234000254	234010253	10000
234010254	234020253	10000
234020254	234030253	10000
234030254	234040253	10000
234040254	234050253	10000
234050254	234060253	10000
234060254	234070253	10000
234070254	234080253	10000
234080254	234090253	10000
234090254	234100253	10000
234100254	234110253	10000
234110254	234120253	10000
234120254	234130253	10000
234130254	234140253	10000
234140254	234150253	10000
234150254	234160253	10000
234160254	234170253	10000
234170254	234180253	10000
234180254	234190253	10000
234190254	234200253	10000
234200254	234210253	10000
234210254	234220253	10000
234220254	234230253	10000
234230254	234240253	10000
234240254	234250253	10000
234250254	234260253	10000
234260254	234270253	10000
234270254	234280253	10000
234280254	234290253	10000
234290254	234300253	10000
234300254	234310253	10000
234310254	234320253	10000
234320254	234330253	10000
234330254	234340253	10000
234340254	234350253	10000
234350254	234360253	10000
234360254	234370253	10000
234370254	234380253	10000
234380254	234390253	10000
234390254	234400253	10000
234400254	234410253	10000
234410254	234420253	10000
234420254	234430253	10000
234430254	234440253	10000
234440254	234450253	10000
234450254	234460253	10000
234460254	234470253	10000
234470254	234480253	10000
234480254	234490253	10000
234490254	234500253	10000
234500254	234510253	10000
234510254	234520253	10000
234520254	234530253	10000
234530254	234540253	10000
234540254	234550253	10000
234550254	234560253	10000
234560254	234570253	10000
234570254	234580253	10000
234580254	234590253	10000
234590254	234600253	10000
234600254	234610253	10000
234610254	234620253	10000
234620254	234630253	10000
234630254	234640253	10000
234640254	234650253	10000
234650254	234660253	10000
234660254	234670253	10000
234670254	234680253	10000
234680254	234690253	10000
234690254	234700253	10000
234700254	234710253	10000
234710254	234720253	10000
234720254	234730253	10000
234730254	234740253	10000
234740254	234750253	10000
234750254	234760253	10000
234760254	234770253	10000
234770254	234780253	10000
234780254	234790253	10000
234790254	234800253	10000
234800254	234810253	10000
234810254	234820253	10000
234820254	234830253	10000
234830254	234840253	10000
234840254	234850253	10000
234850254	234860253	10000
234860254	234870253	10000
234870254	234880253	10000
234880254	234890253	10000
234890254	234900253	10000
234900254	234910253	10000
234910254	234920253	10000
234920254	234930253	10000
234930254	234940253	10000
234940254	234950253	10000
234950254	234960253	10000
234960254	234970253	10000
234970254	234980253	10000
234980254	234990253	10000
234990254	235000253	10000
235000254	235010253	10000
235010254	235020253	10000
235020254	235030253	10000
235030254	235040253	10000
235040254	235050253	10000
235050254	235060253	10000
235060254	235070253	10000
235070254	235080253	10000
235080254	235090253	10000
235090254	235100253	10000
235100254	235110253	10000
235110254	235120253	10000
235120254	235130253	10000
235130254	235140253	10000
235140254	235150253	10000
235150254	235160253	10000
235160254	235170253	10000
235170254	235180253	10000
235180254	235190253	10000
235190254	235200253	10000
235200254	235210253	10000
235210254	235220253	10000
235220254	235230253	10000
235230254	235240253	10000
235240254	235250253	10000
235250254	235260253	10000
235260254	235270253	10000
235270254	235280253	10000
235280254	235290253	10000
235290254	235300253	10000
235300254	235310253	10000
235310254	235320253	10000
235320254	235330253	10000
235330254	235340253	10000
235340254	235350253	10000
235350254	235360253	10000
235360254	235370253	10000
235370254	235380253	10000
235380254	235390253	10000
235390254	235400253	10000
235400254	235410253	10000
235410254	235420253	10000
235420254	235430253	10000
235430254	235440253	10000
235440254	235450253	10000
235450254	235460253	10000
235460254	235470253	10000
235470254	235480253	10000
235480254	235490253	10000
235490254	235500253	10000
235500254	235510253	10000
235510254	235520253	10000
235520254	235530253	10000
235530254	235540253	10000
235540254	235550253	10000
235550254	235560253	10000
235560254	235570253	10000
235570254	235580253	10000
235580254	235590253	10000
235590254	235600253	10000
235600254	235610253	10000
235610254	235620253	10000
235620254	235630253	10000
235630254	235640253	10000
235640254	235650253	10000
235650254	235660253	10000
235660254	235670253	10000
235670254	235680253	10000
235680254	235690253	10000
235690254	235700253	10000
235700254	235710253	10000
235710254	235720253	10000
235720254	235730253	10000
235730254	235740253	10000
235740254	235750253	10000
235750254	235760253	10000
235760254	235770253	10000
235770254	235780253	10000
235780254	235790253	10000
235790254	235800253	10000
235800254	235810253	10000
235810254	235820253	10000
235820254	235830253	10000
235830254	235840253	10000
235840254	235850253	10000
235850254	235860253	10000
235860254	235870253	10000
235870254	235880253	10000
235880254	235890253	10000
235890254	235900253	10000
235900254	235910253	10000
235910254	235920253	10000
235920254	235930253	10000
235930254	235940253	10000
235940254	235950253	10000
235950254	235960253	10000
235960254	235970253	10000
235970254	235980253	10000
235980254	235990253	10000
235990254	236000253	10000
236000254	236010253	10000
236010254	236020253	10000
236020254	236030253	10000
236030254	236040253	10000
236040254	236050253	10000
236050254	236060253	10000
236060254	236070253	10000
236070254	236080253	10000
236080254	236090253	10000
236090254	236100253	10000
236100254	236110253	10000
236110254	236120253	10000
236120254	236130253	10000
236130254	236140253	10000
236140254	236150253	10000
236150254	236160253	10000
236160254	236170253	10000
236170254	236180253	10000
236180254	236190253	10000
236190254	236200253	10000
236200254	236210253	10000
236210254	236220253	10000
236220254	236230253	10000
236230254	236240253	10000
236240254	236250253	10000
236250254	236260253	10000
236260254	236270253	10000
236270254	236280253	10000
236280254	236290253	10000
236290254	236300253	10000
236300254	236310253	10000
236310254	236320253	10000
236320254	236330253	10000
236330254	236340253	10000
236340254	236350253	10000
236350254	236360253	10000
236360254	236370253	10000
236370254	236380253	10000
236380254	236390253	10000
236390254	236400253	10000
236400254	236410253	10000
236410254	236420253	10000
236420254	236430253	10000
236430254	236440253	10000
236440254	236450253	10000
236450254	236460253	10000
236460254	236470253	10000
236470254	236480253	10000
236480254	236490253	10000
236490254	236500253	10000
236500254	236510253	10000
236510254	236520253	10000
236520254	236530253	10000
236530254	236540253	10000
236540254	236550253	10000
236550254	236560253	10000
236560254	236570253	10000
236570254	236580253	10000
236580254	236590253	10000
236590254	236600253	10000
236600254	236610253	10000
236610254	236620253	10000
236620254	236630253	10000
236630254	236640253	10000
236640254	236650253	10000
236650254	236660253	10000
236660254	236670253	10000
236670254	236680253	10000
236680254	236690253	10000
236690254	236700253	10000
236700254	236710253	10000
236710254	236720253	10000
236720254	236730253	10000
236730254	236740253	10000
236740254	236750253	10000
236750254	236760253	10000
236760254	236770253	10000
236770254	236780253	10000
236780254	236790253	10000
236790254	236800253	10000
236800254	236810253	10000
236810254	236820253	10000
236820254	236830253	10000
236830254	236840253	10000
236840254	236850253	10000
236850254	236860253	10000
236860254	236870253	10000
236870254	236880253	10000
236880254	236890253	10000
236890254	236900253	10000
236900254	236910253	10000
236910254	236920253	10000
236920254	236930253	10000
236930254	236940253	10000
236940254	236950253	10000
236950254	236960253	10000
236960254	236970253	10000
236970254	236980253	10000
236980254	236990253	10000
236990254	237000253	10000
237000254	237010253	10000
237010254	237020253	10000
237020254	237030253	10000
237030254	237040253	10000
237040254	237050253	10000
237050254	237060253	10000
237060254	237070253	10000
237070254	237080253	10000
237080254	237090253	10000
237090254	237100253	10000
237100254	237110253	10000
237110254	237120253	10000
237120254	237130253	10000
237130254	237140253	10000
237140254	237150253	10000
237150254	237160253	10000
237160254	237170253	10000
237170254	237180253	10000
237180254	237190253	10000
237190254	237200253	10000
237200254	237210253	10000
237210254	237220253	10000
237220254	237230253	10000
237230254	237240253	10000
237240254	237250253	10000
237250254	237260253	10000
237260254	237270253	10000
237270254	237280253	10000
237280254	237290253	10000
237290254	237300253	10000
237300254	237310253	10000
237310254	237320253	10000
237320254	237330253	10000
237330254	237340253	10000
237340254	237350253	10000
237350254	237360253	10000
237360254	237370253	10000
237370254	237380253	10000
237380254	237390253	10000
237390254	237400253	10000
237400254	237410253	10000
237410254	237420253	10000
237420254	237430253	10000
237430254	237440253	10000
237440254	237450253	10000
237450254	237460253	10000
237460254	237470253	10000
237470254	237480253	10000
237480254	237490253	10000
237490254	237500253	10000
237500254	237510253	10000
237510254	237520253	10000
237520254	237530253	10000
237530254	237540253	10000
237540254	237550253	10000
237550254	237560253	10000
237560254	237570253	10000
237570254	237580253	10000
237580254	237590253	10000
237590254	237600253	10000
237600254	237610253	10000
237610254	237620253	10000
237620254	237630253	10000
237630254	237640253	10000
237640254	237650253	10000
237650254	237660253	10000
237660254	237670253	10000
237670254	237680253	10000
237680254	237690253	10000
237690254	237700253	10000
237700254	237710253	10000
237710254	237720253	10000
237720254	237730253	10000
237730254	237740253	10000
237740254	237750253	10000
237750254	237760253	10000
237760254	237770253	10000
237770254	237780253	10000
237780254	237790253	10000
237790254	237800253	10000
237800254	237810253	10000
237810254	237820253	10000
237820254	237830253	10000
237830254	237840253	10000
237840254	237850253	10000
237850254	237860253	10000
237860254	237870253	10000
237870254	237880253	10000
237880254	237890253	10000
237890254	237900253	10000
237900254	237910253	10000
237910254	237920253	10000
237920254	237930253	10000
237930254	237940253	10000
237940254	237950253	10000
237950254	237960253	10000
237960254	237970253	10000
237970254	237980253	10000
237980254	237990253	10000
237990254	238000253	10000
238000254	238010253	10000
238010254	238020253	10000
238020254	238030253	10000
238030254	238040253	10000
238040254	238050253	10000
238050254	238060253	10000
238060254	238070253	10000
238070254	238080253	10000
